https://en.wikipedia.org/wiki/Cat
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/0.pcap,196670,544.41
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/1.pcap,194319,534.88
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/2.pcap,193377,548.44
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/3.pcap,191439,541.87
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/4.pcap,190288,550.49
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/5.pcap,188549,549.47
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/6.pcap,187415,556.90
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/7.pcap,185386,551.87
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/8.pcap,183988,553.94
/home/class/Documents/Github/ee379k_lab1/ffx_tor/0/9.pcap,182365,557.28

https://en.wikipedia.org/wiki/Dog
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/0.pcap,180617,554.83
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/1.pcap,179568,563.66
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/2.pcap,177873,562.38
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/3.pcap,176364,563.44
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/4.pcap,175000,570.61
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/5.pcap,173363,570.13
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/6.pcap,171570,569.83
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/7.pcap,170323,577.15
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/8.pcap,168998,582.30
/home/class/Documents/Github/ee379k_lab1/ffx_tor/1/9.pcap,167129,576.03

https://en.wikipedia.org/wiki/Egress_filtering
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/0.pcap,165313,573.61
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/1.pcap,164811,587.51
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/2.pcap,163095,581.97
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/3.pcap,162155,591.74
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/4.pcap,160507,588.59
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/5.pcap,159257,593.66
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/6.pcap,157571,590.13
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/7.pcap,156475,595.65
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/8.pcap,155477,603.05
/home/class/Documents/Github/ee379k_lab1/ffx_tor/2/9.pcap,153697,598.29

http://web.mit.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/0.pcap,152672,605.95
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/1.pcap,150368,596.52
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/2.pcap,149402,607.62
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/3.pcap,148295,616.42
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/4.pcap,146337,603.85
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/5.pcap,145534,619.50
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/6.pcap,143910,620.54
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/7.pcap,142540,621.75
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/8.pcap,141240,628.98
/home/class/Documents/Github/ee379k_lab1/ffx_tor/3/9.pcap,139441,626.02

http://www.unm.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/0.pcap,137989,631.32
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/1.pcap,133160,527.35
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/2.pcap,130568,488.49
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/3.pcap,127472,485.07
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/4.pcap,124245,488.22
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/5.pcap,121158,491.32
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/6.pcap,118061,494.94
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/7.pcap,114936,450.25
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/8.pcap,111740,402.09
/home/class/Documents/Github/ee379k_lab1/ffx_tor/4/9.pcap,108509,403.26

https://cmu.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/0.pcap,105581,404.29
/home/class/Documents/Github/ee379k_lab1/ffx_tor/5/1.pcap,103120,406.37
