https://en.wikipedia.org/wiki/Cat
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/4/6.pcap,61396,8342.31
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/4/7.pcap,60087,8427.33
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/4/8.pcap,59668,8467.93
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/4/9.pcap,58671,8665.48

https://cmu.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/0.pcap,59145,8715.81
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/1.pcap,57104,8772.08
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/2.pcap,58979,8904.36
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/3.pcap,57179,8861.21
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/4.pcap,56463,8951.47
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/5.pcap,57258,8947.71
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/6.pcap,55771,9021.19
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/7.pcap,56238,8975.40
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/8.pcap,55835,9070.05
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/5/9.pcap,56242,9079.59

https://www.berkeley.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/0.pcap,55416,9119.49
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/1.pcap,55360,9244.50
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/2.pcap,55955,9236.83
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/3.pcap,55168,9252.56
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/4.pcap,55748,9304.82
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/5.pcap,55755,9336.47
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/6.pcap,54564,9354.97
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/7.pcap,52751,9405.88
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/8.pcap,55090,9358.42
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/6/9.pcap,53612,9429.89

https://www.utexas.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/0.pcap,54231,9393.32
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/1.pcap,52151,9376.34
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/2.pcap,50574,9345.14
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/3.pcap,48900,9264.90
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/4.pcap,47361,9175.45
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/5.pcap,44163,9183.26
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/6.pcap,43702,8995.86
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/7.pcap,41768,8934.19
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/8.pcap,39432,8784.85
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/7/9.pcap,38500,8595.46

https://www.asu.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/0.pcap,36988,8454.84
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/1.pcap,35376,8772.06
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/2.pcap,34179,8855.25
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/3.pcap,33138,9075.91
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/4.pcap,32808,9269.29
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/5.pcap,33156,9266.37
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/6.pcap,32820,9415.25
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/7.pcap,32700,9530.02
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/8.pcap,32143,9594.89
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/8/9.pcap,30280,9693.93

https://www.utdallas.edu/
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/0.pcap,31141,9925.56
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/1.pcap,27646,9919.99
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/2.pcap,24544,9861.46
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/3.pcap,20819,9931.83
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/4.pcap,18352,10110.05
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/5.pcap,15619,10044.05
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/6.pcap,12344,9975.00
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/7.pcap,10241,9504.12
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/8.pcap,6954,9138.78
/home/class/Documents/Github/ee379k_lab1/ffx_vpn/9/9.pcap,3826,7915.92

